     1.000      0.000      1.000      0.000      0.000      1.000      0.000      1.000      0.000      1.000      0.000      1.000      3.000     -1.000      1.000 100001.000      1.102      0.373
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100002.000     -0.289      0.495
     1.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000     -1.000     -1.000 100003.000      1.792      0.430
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      2.000     -1.000     -1.000 100004.000     -0.130      0.464
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100005.000     -1.761      0.802
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100006.000     -1.413      0.742
     1.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      4.000     -1.000     -1.000 100007.000      2.524      0.578
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100008.000     -1.744      0.781
     1.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      0.000      1.000      0.000      1.000      1.000     -1.000      1.000 100009.000      1.336      0.378
     0.000      1.000      0.000      1.000      1.000      1.000      0.000      1.000      1.000      1.000      0.000      1.000      0.000     -1.000     -1.000 100010.000      1.365      0.372
     0.000      1.000      1.000      1.000      0.000      0.000      1.000      0.000      1.000      1.000      0.000      0.000      1.000     -1.000     -1.000 100011.000      0.640      0.372
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100012.000     -1.436      0.752
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100013.000     -0.780      0.598
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100014.000     -2.087      0.828
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000      1.000 100015.000     -1.155      0.702
     0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000      1.000 100016.000     -0.960      0.654
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100017.000     -1.282      0.701
     0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      1.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100018.000     -0.132      0.476
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100019.000     -1.468      0.750
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100020.000     -0.526      0.565
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000      0.000      0.000     -1.000      1.000 100021.000     -0.485      0.573
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100022.000     -1.468      0.758
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100023.000     -0.784      0.587
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000     -1.000     -1.000 100024.000     -0.213      0.489
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000     -1.000     -1.000 100025.000     -0.573      0.577
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100026.000     -0.617      0.585
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      1.000      1.000      0.000      0.000      1.000     -1.000     -1.000 100027.000     -0.102      0.456
     1.000      0.000      0.000      1.000      0.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      3.000     -1.000      1.000 100028.000      1.312      0.377
     1.000      1.000      0.000      1.000      0.000      0.000      1.000      1.000      0.000      1.000      1.000      0.000      1.000     -1.000     -1.000 100029.000      0.931      0.358
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100030.000     -0.781      0.615
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100031.000     -1.426      0.759
     1.000      0.000      0.000      1.000      1.000      1.000      0.000      1.000      1.000      1.000      0.000      0.000      2.000     -1.000     -1.000 100032.000      1.126      0.360
     1.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100033.000     -0.721      0.624
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000     -1.000 100034.000     -2.088      0.825
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100035.000     -1.472      0.755
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100036.000     -1.718      0.799
     1.000      1.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      1.000      0.000      0.000      1.000     -1.000     -1.000 100037.000      0.399      0.391
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -2.000     -1.000      1.000 100038.000     -2.063      0.837
     0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100039.000     -0.537      0.584
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000     -1.000     -1.000 100040.000     -0.799      0.614
     0.000      0.000      0.000      0.000      1.000      0.000      1.000      1.000      0.000      0.000      0.000      1.000      1.000     -1.000     -1.000 100041.000      0.453      0.384
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      1.000      0.000      2.000     -1.000      1.000 100042.000      0.378      0.413
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100043.000     -1.422      0.754
     1.000      1.000      0.000      1.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      3.000     -1.000      1.000 100044.000      2.093      0.452
     0.000      1.000      1.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      3.000     -1.000      1.000 100045.000      0.149      0.448
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000      1.000 100046.000     -1.427      0.746
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100047.000     -1.760      0.790
     0.000      0.000      0.000      1.000      0.000      0.000      1.000      0.000      0.000      0.000      0.000      0.000      1.000     -1.000     -1.000 100048.000     -0.283      0.512
     1.000      1.000      0.000      1.000      1.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000     -1.000     -1.000 100049.000      1.571      0.407
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000 100050.000     -1.445      0.730
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -1.000     -1.000     -1.000 100051.000     -1.754      0.790
     1.000      1.000      0.000      1.000      0.000      0.000      1.000      1.000      0.000      1.000      1.000      1.000      1.000     -1.000      1.000 100052.000      1.375      0.388
     1.000      0.000      1.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000     -1.000      1.000 100053.000      1.609      0.397
     0.000      0.000      1.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      2.000     -1.000      1.000 100054.000      1.164      0.372
     0.000      0.000      1.000      0.000      0.000      0.000      0.000      1.000      1.000      0.000      0.000      0.000     -1.000     -1.000      1.000 100055.000     -0.072      0.476
